Method: cd::RedBlackTree::treeInsert, Block ID: 358, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.028, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 317, RDTSC Normal Time: 5.591, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 318, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 5.675999999999999, RDTSC Percentage Increase: 0.0%

Method: cd::RedBlackTree::put, Block ID: 513, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: cd::RedBlackTree::put, Block ID: 514, Normal Time: 0.0, Slowdown Time: 0.003, Percentage Increase: 0.0%
Method: cd::RedBlackTree::put, Block ID: 520, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: cd::RedBlackTree::put, Block ID: 521, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: cd::RedBlackTree::put, Block ID: 530, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: cd::RedBlackTree::put, Block ID: 531, Normal Time: 0.004, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: cd::RedBlackTree::put, Block ID: 532, Normal Time: 0.0, Slowdown Time: 0.009, Percentage Increase: 0.0%
Method: cd::RedBlackTree::put, Block ID: 535, Normal Time: 0.004, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: cd::RedBlackTree::put, Block ID: 536, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: cd::RedBlackTree::put, Block ID: 541, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
