benchmark,comp_id,loop_id,label,baseline_cycles,slowdown_cycles,percent_increase,runtime_share_pct,is_core_95pct,total_baseline_cycles,total_slowdown_cycles,overall_slowdown_pct_noBubo,source
CD,250,2,C250L2,6074940152,0,-100.0,2.3926975964045996,False,253895024642,408905475290,85.22077447319634,-at cd.CollisionDetector.handleNewFrame(Vector) [bci: 223] | -at cd.CollisionDetector.handleNewFrame(Vector) [bci: 323]
CD,224,3,C224L3,3785233082,0,-100.0,1.4908654028716388,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree$Node.successor() [bci: 22]
CD,221,0,C221L0,2607141706,0,-100.0,1.026858131495941,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,262,2,C262L2,2406985366,0,-100.0,0.9480238415045451,False,253895024642,408905475290,85.22077447319634,-at cd.Simulator.simulate(double) [bci: 11]
CD,250,3,C250L3,2036469046,0,-100.0,0.8020909621492134,False,253895024642,408905475290,85.22077447319634,-at cd.CollisionDetector.handleNewFrame(Vector) [bci: 251] | -at cd.CollisionDetector.handleNewFrame(Vector) [bci: 317]
CD,224,4,C224L4,1885674974,0,-100.0,0.742698671097971,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree.treeMinimum(RedBlackTree$Node) [bci: 2]
CD,218,3,C218L3,1421202412,0,-100.0,0.5597598511447557,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree.treeMinimum(RedBlackTree$Node) [bci: 2]
CD,218,2,C218L2,866218914,0,-100.0,0.34117207110355785,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree$Node.successor() [bci: 22]
CD,233,0,C233L0,650623774,490488034,-24.61264810775267,0.2562570002769452,False,253895024642,408905475290,85.22077447319634,-at cd.Simulator.simulate(double) [bci: 11] | -at cd.Simulator.simulate(double) [bci: 127]
CD,261,0,C261L0,302019758,0,-100.0,0.11895457913200837,False,253895024642,408905475290,85.22077447319634,-at CD.benchmark(int) [bci: 28] | -at CD.benchmark(int) [bci: 72]
CD,205,0,C205L0,185532572,0,-100.0,0.07307452056676053,False,253895024642,408905475290,85.22077447319634,-at cd.CollisionDetector.handleNewFrame(Vector) [bci: 19] | -at cd.CollisionDetector.handleNewFrame(Vector) [bci: 117]
CD,253,0,C253L0,150581534,0,-100.0,0.059308580076480315,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,205,1,C205L1,78467634,0,-100.0,0.030905542206131,False,253895024642,408905475290,85.22077447319634,-at cd.CollisionDetector.handleNewFrame(Vector) [bci: 198] | -at cd.CollisionDetector.handleNewFrame(Vector) [bci: 329]
